"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","EDUTRY","25_34","PC_AGE","A","1991",22.178684,
"NLD","EDUTRY","25_34","PC_AGE","A","1992",23.568111,
"NLD","EDUTRY","25_34","PC_AGE","A","1994",23.94747,
"NLD","EDUTRY","25_34","PC_AGE","A","1995",24.529028,
"NLD","EDUTRY","25_34","PC_AGE","A","1998",27.493156,
"NLD","EDUTRY","25_34","PC_AGE","A","2000",26.57077,
"NLD","EDUTRY","25_34","PC_AGE","A","2001",26.544241,
"NLD","EDUTRY","25_34","PC_AGE","A","2002",28.261511,
"NLD","EDUTRY","25_34","PC_AGE","A","2003",32.107986,
"NLD","EDUTRY","25_34","PC_AGE","A","2004",34.481209,
"NLD","EDUTRY","25_34","PC_AGE","A","2005",35.375629,
"NLD","EDUTRY","25_34","PC_AGE","A","2006",35.957436,
"NLD","EDUTRY","25_34","PC_AGE","A","2007",36.696419,
"NLD","EDUTRY","25_34","PC_AGE","A","2008",39.766335,
"NLD","EDUTRY","25_34","PC_AGE","A","2009",40.122009,
"NLD","EDUTRY","25_34","PC_AGE","A","2010",40.803711,
"NLD","EDUTRY","25_34","PC_AGE","A","2011",39.784946,
"NLD","EDUTRY","25_34","PC_AGE","A","2012",43.036243,
"NLD","EDUTRY","25_34","PC_AGE","A","2013",42.863594,
"NLD","EDUTRY","25_34","PC_AGE","A","2014",44.287262,
"NLD","EDUTRY","25_34","PC_AGE","A","2015",45.087276,
"NLD","EDUTRY","25_34","PC_AGE","A","2016",45.223412,
"NLD","EDUTRY","25_34","PC_AGE","A","2017",46.594383,
"NLD","EDUTRY","25_34","PC_AGE","A","2018",47.603172,
"NZL","EDUTRY","25_34","PC_AGE","A","2014",40.402225,
"NZL","EDUTRY","25_34","PC_AGE","A","2015",39.066757,
"NZL","EDUTRY","25_34","PC_AGE","A","2016",43.396225,
"NZL","EDUTRY","25_34","PC_AGE","A","2017",44.158596,
"NZL","EDUTRY","25_34","PC_AGE","A","2018",45.811745,
"NOR","EDUTRY","25_34","PC_AGE","A","1991",27.116802,
"NOR","EDUTRY","25_34","PC_AGE","A","1992",28.2314,
"NOR","EDUTRY","25_34","PC_AGE","A","1994",30.680782,
"NOR","EDUTRY","25_34","PC_AGE","A","1995",32.061005,
"NOR","EDUTRY","25_34","PC_AGE","A","2005",40.902966,
"NOR","EDUTRY","25_34","PC_AGE","A","2006",41.545238,
"NOR","EDUTRY","25_34","PC_AGE","A","2007",42.6511,
"NOR","EDUTRY","25_34","PC_AGE","A","2008",45.578697,
"NOR","EDUTRY","25_34","PC_AGE","A","2009",46.829773,
"NOR","EDUTRY","25_34","PC_AGE","A","2010",47.255039,
"NOR","EDUTRY","25_34","PC_AGE","A","2011",46.807133,
"NOR","EDUTRY","25_34","PC_AGE","A","2012",45.018452,
"NOR","EDUTRY","25_34","PC_AGE","A","2013",46.648712,
"NOR","EDUTRY","25_34","PC_AGE","A","2014",49.008167,
"NOR","EDUTRY","25_34","PC_AGE","A","2015",48.138676,
"NOR","EDUTRY","25_34","PC_AGE","A","2016",48.614609,
"NOR","EDUTRY","25_34","PC_AGE","A","2017",48.337029,
"NOR","EDUTRY","25_34","PC_AGE","A","2018",48.211601,
"POL","EDUTRY","25_34","PC_AGE","A","1995",14.571949,
"POL","EDUTRY","25_34","PC_AGE","A","1997",10.292628,
"POL","EDUTRY","25_34","PC_AGE","A","1998",11.840193,
"POL","EDUTRY","25_34","PC_AGE","A","1999",12.323113,
"POL","EDUTRY","25_34","PC_AGE","A","2000",14.184261,
"POL","EDUTRY","25_34","PC_AGE","A","2001",15.197033,
"POL","EDUTRY","25_34","PC_AGE","A","2002",16.765888,
"POL","EDUTRY","25_34","PC_AGE","A","2003",20.421402,
"POL","EDUTRY","25_34","PC_AGE","A","2004",23.180305,
"POL","EDUTRY","25_34","PC_AGE","A","2005",25.536215,
"POL","EDUTRY","25_34","PC_AGE","A","2006",28.039427,
"POL","EDUTRY","25_34","PC_AGE","A","2007",30.047649,
"POL","EDUTRY","25_34","PC_AGE","A","2008",32.133198,
"POL","EDUTRY","25_34","PC_AGE","A","2009",35.449848,
"POL","EDUTRY","25_34","PC_AGE","A","2010",37.126976,
"POL","EDUTRY","25_34","PC_AGE","A","2011",38.998249,
"POL","EDUTRY","25_34","PC_AGE","A","2012",40.798927,
"POL","EDUTRY","25_34","PC_AGE","A","2013",41.82151,
"POL","EDUTRY","25_34","PC_AGE","A","2014",42.60154,
"POL","EDUTRY","25_34","PC_AGE","A","2015",43.193764,
"POL","EDUTRY","25_34","PC_AGE","A","2016",43.47826,
"POL","EDUTRY","25_34","PC_AGE","A","2017",43.526325,
"POL","EDUTRY","25_34","PC_AGE","A","2018",43.523716,
"PRT","EDUTRY","25_34","PC_AGE","A","1994",13.214568,
"PRT","EDUTRY","25_34","PC_AGE","A","1995",13.511543,
"PRT","EDUTRY","25_34","PC_AGE","A","1998",11.514186,
"PRT","EDUTRY","25_34","PC_AGE","A","1999",12.265655,
"PRT","EDUTRY","25_34","PC_AGE","A","2000",12.948861,
"PRT","EDUTRY","25_34","PC_AGE","A","2001",14.205399,
"PRT","EDUTRY","25_34","PC_AGE","A","2002",15.375848,
"PRT","EDUTRY","25_34","PC_AGE","A","2003",16.865643,
"PRT","EDUTRY","25_34","PC_AGE","A","2004",18.580444,
"PRT","EDUTRY","25_34","PC_AGE","A","2005",19.114288,
"PRT","EDUTRY","25_34","PC_AGE","A","2006",20.043453,
"PRT","EDUTRY","25_34","PC_AGE","A","2007",21.415401,
"PRT","EDUTRY","25_34","PC_AGE","A","2008",23.173708,
"PRT","EDUTRY","25_34","PC_AGE","A","2009",23.341423,
"PRT","EDUTRY","25_34","PC_AGE","A","2010",24.804928,
"PRT","EDUTRY","25_34","PC_AGE","A","2011",26.924166,
"PRT","EDUTRY","25_34","PC_AGE","A","2012",28.331631,
"PRT","EDUTRY","25_34","PC_AGE","A","2013",29.313473,
"PRT","EDUTRY","25_34","PC_AGE","A","2014",31.439877,
"PRT","EDUTRY","25_34","PC_AGE","A","2015",33.139576,
"PRT","EDUTRY","25_34","PC_AGE","A","2016",34.964241,
"PRT","EDUTRY","25_34","PC_AGE","A","2017",34.031322,
"PRT","EDUTRY","25_34","PC_AGE","A","2018",35.078072,
"SVK","EDUTRY","25_34","PC_AGE","A","1997",10.418862,
"SVK","EDUTRY","25_34","PC_AGE","A","1998",11.257501,
"SVK","EDUTRY","25_34","PC_AGE","A","1999",11.119711,
"SVK","EDUTRY","25_34","PC_AGE","A","2000",11.197058,
"SVK","EDUTRY","25_34","PC_AGE","A","2001",11.86272,
"SVK","EDUTRY","25_34","PC_AGE","A","2002",11.88759,
"SVK","EDUTRY","25_34","PC_AGE","A","2003",13.217635,
"SVK","EDUTRY","25_34","PC_AGE","A","2004",14.276714,
"SVK","EDUTRY","25_34","PC_AGE","A","2005",16.254873,
"SVK","EDUTRY","25_34","PC_AGE","A","2006",16.639072,
"SVK","EDUTRY","25_34","PC_AGE","A","2007",17.470783,
"SVK","EDUTRY","25_34","PC_AGE","A","2008",18.438622,
"SVK","EDUTRY","25_34","PC_AGE","A","2009",20.587223,
"SVK","EDUTRY","25_34","PC_AGE","A","2010",24.029381,
"SVK","EDUTRY","25_34","PC_AGE","A","2011",25.505198,
"SVK","EDUTRY","25_34","PC_AGE","A","2012",26.97694,
"SVK","EDUTRY","25_34","PC_AGE","A","2013",29.674646,
"SVK","EDUTRY","25_34","PC_AGE","A","2014",29.826096,
"SVK","EDUTRY","25_34","PC_AGE","A","2015",31.312998,
"SVK","EDUTRY","25_34","PC_AGE","A","2016",33.372261,
"SVK","EDUTRY","25_34","PC_AGE","A","2017",35.065048,
"SVK","EDUTRY","25_34","PC_AGE","A","2018",37.208523,
"ESP","EDUTRY","25_34","PC_AGE","A","1991",16.346117,
"ESP","EDUTRY","25_34","PC_AGE","A","1992",22.494917,
"ESP","EDUTRY","25_34","PC_AGE","A","1994",25.177078,
"ESP","EDUTRY","25_34","PC_AGE","A","1995",26.606691,
"ESP","EDUTRY","25_34","PC_AGE","A","1997",29.557011,
"ESP","EDUTRY","25_34","PC_AGE","A","1998",31.182714,
"ESP","EDUTRY","25_34","PC_AGE","A","1999",32.381985,
"ESP","EDUTRY","25_34","PC_AGE","A","2000",33.978283,
"ESP","EDUTRY","25_34","PC_AGE","A","2001",35.42757,
"ESP","EDUTRY","25_34","PC_AGE","A","2002",37.484509,
"ESP","EDUTRY","25_34","PC_AGE","A","2003",37.90205,
"ESP","EDUTRY","25_34","PC_AGE","A","2004",38.99802,
"ESP","EDUTRY","25_34","PC_AGE","A","2005",40.703537,
"ESP","EDUTRY","25_34","PC_AGE","A","2006",40.32674,
"ESP","EDUTRY","25_34","PC_AGE","A","2007",40.025246,
"ESP","EDUTRY","25_34","PC_AGE","A","2008",40.047447,
"ESP","EDUTRY","25_34","PC_AGE","A","2009",39.458729,
"ESP","EDUTRY","25_34","PC_AGE","A","2010",40.312317,
"ESP","EDUTRY","25_34","PC_AGE","A","2011",40.311493,
"ESP","EDUTRY","25_34","PC_AGE","A","2012",40.386406,
"ESP","EDUTRY","25_34","PC_AGE","A","2013",41.089592,
"ESP","EDUTRY","25_34","PC_AGE","A","2014",41.477402,
"ESP","EDUTRY","25_34","PC_AGE","A","2015",40.959778,
"ESP","EDUTRY","25_34","PC_AGE","A","2016",40.980919,
"ESP","EDUTRY","25_34","PC_AGE","A","2017",42.644691,
"ESP","EDUTRY","25_34","PC_AGE","A","2018",44.259609,
"SWE","EDUTRY","25_34","PC_AGE","A","1991",25.728235,
"SWE","EDUTRY","25_34","PC_AGE","A","1992",26.544086,
"SWE","EDUTRY","25_34","PC_AGE","A","1994",27.306395,
"SWE","EDUTRY","25_34","PC_AGE","A","1995",28.587297,
"SWE","EDUTRY","25_34","PC_AGE","A","1997",29.33769,
"SWE","EDUTRY","25_34","PC_AGE","A","1998",30.726286,
"SWE","EDUTRY","25_34","PC_AGE","A","1999",31.740129,
"SWE","EDUTRY","25_34","PC_AGE","A","2000",33.639328,
"SWE","EDUTRY","25_34","PC_AGE","A","2001",36.882835,
"SWE","EDUTRY","25_34","PC_AGE","A","2002",39.169037,
"SWE","EDUTRY","25_34","PC_AGE","A","2003",40.438534,
"SWE","EDUTRY","25_34","PC_AGE","A","2004",42.302197,
"SWE","EDUTRY","25_34","PC_AGE","A","2005",37.286453,
"SWE","EDUTRY","25_34","PC_AGE","A","2006",39.131115,
"SWE","EDUTRY","25_34","PC_AGE","A","2007",39.952,
"SWE","EDUTRY","25_34","PC_AGE","A","2008",40.831505,
"SWE","EDUTRY","25_34","PC_AGE","A","2009",42.351131,
"SWE","EDUTRY","25_34","PC_AGE","A","2010",42.23127,
"SWE","EDUTRY","25_34","PC_AGE","A","2011",42.86599,
"SWE","EDUTRY","25_34","PC_AGE","A","2012",43.473869,
"SWE","EDUTRY","25_34","PC_AGE","A","2013",44.817905,
"SWE","EDUTRY","25_34","PC_AGE","A","2014",45.978123,
"SWE","EDUTRY","25_34","PC_AGE","A","2015",46.408928,
"SWE","EDUTRY","25_34","PC_AGE","A","2016",47.215698,
"SWE","EDUTRY","25_34","PC_AGE","A","2017",47.388306,
"SWE","EDUTRY","25_34","PC_AGE","A","2018",47.530075,
"CHE","EDUTRY","25_34","PC_AGE","A","1991",21.261631,
"CHE","EDUTRY","25_34","PC_AGE","A","1992",21.267817,
"CHE","EDUTRY","25_34","PC_AGE","A","1994",22.031065,
"CHE","EDUTRY","25_34","PC_AGE","A","1995",21.508133,
"CHE","EDUTRY","25_34","PC_AGE","A","1997",24.680222,
"CHE","EDUTRY","25_34","PC_AGE","A","1998",24.964743,
"CHE","EDUTRY","25_34","PC_AGE","A","1999",25.919964,
"CHE","EDUTRY","25_34","PC_AGE","A","2000",25.571112,
"CHE","EDUTRY","25_34","PC_AGE","A","2001",25.608202,
"CHE","EDUTRY","25_34","PC_AGE","A","2002",26.701601,
"CHE","EDUTRY","25_34","PC_AGE","A","2003",29.236425,
"CHE","EDUTRY","25_34","PC_AGE","A","2004",30.414423,
"CHE","EDUTRY","25_34","PC_AGE","A","2005",31.038237,
"CHE","EDUTRY","25_34","PC_AGE","A","2006",32.229095,
"CHE","EDUTRY","25_34","PC_AGE","A","2007",35.022648,
"CHE","EDUTRY","25_34","PC_AGE","A","2008",38.482616,
"CHE","EDUTRY","25_34","PC_AGE","A","2009",39.979767,
"CHE","EDUTRY","25_34","PC_AGE","A","2010",37.405544,
"CHE","EDUTRY","25_34","PC_AGE","A","2011",38.016293,
"CHE","EDUTRY","25_34","PC_AGE","A","2012",39.260506,
"CHE","EDUTRY","25_34","PC_AGE","A","2013",41.891548,
"CHE","EDUTRY","25_34","PC_AGE","A","2014",44.214348,
"CHE","EDUTRY","25_34","PC_AGE","A","2015",46.502586,
"CHE","EDUTRY","25_34","PC_AGE","A","2016",48.844658,
"CHE","EDUTRY","25_34","PC_AGE","A","2017",50.136665,
"CHE","EDUTRY","25_34","PC_AGE","A","2018",51.206909,
"TUR","EDUTRY","25_34","PC_AGE","A","1991",6.1471119,
"TUR","EDUTRY","25_34","PC_AGE","A","1992",5.5966425,
"TUR","EDUTRY","25_34","PC_AGE","A","1994",6.5780988,
"TUR","EDUTRY","25_34","PC_AGE","A","1995",7.5436859,
"TUR","EDUTRY","25_34","PC_AGE","A","1997",7.3224893,
"TUR","EDUTRY","25_34","PC_AGE","A","1998",7.8393312,
"TUR","EDUTRY","25_34","PC_AGE","A","1999",8.7134142,
"TUR","EDUTRY","25_34","PC_AGE","A","2000",8.8802376,
"TUR","EDUTRY","25_34","PC_AGE","A","2001",9.1435289,
"TUR","EDUTRY","25_34","PC_AGE","A","2002",10.491946,
"TUR","EDUTRY","25_34","PC_AGE","A","2003",11.389406,
"TUR","EDUTRY","25_34","PC_AGE","A","2004",11.481482,
"TUR","EDUTRY","25_34","PC_AGE","A","2005",12.508089,
"TUR","EDUTRY","25_34","PC_AGE","A","2006",13.459621,
"TUR","EDUTRY","25_34","PC_AGE","A","2007",14.199503,
"TUR","EDUTRY","25_34","PC_AGE","A","2008",15.463108,
"TUR","EDUTRY","25_34","PC_AGE","A","2009",16.639408,
"TUR","EDUTRY","25_34","PC_AGE","A","2010",17.447386,
"TUR","EDUTRY","25_34","PC_AGE","A","2011",18.87298,
"TUR","EDUTRY","25_34","PC_AGE","A","2012",20.998264,
"TUR","EDUTRY","25_34","PC_AGE","A","2013",22.456688,
"TUR","EDUTRY","25_34","PC_AGE","A","2014",24.793388,
"TUR","EDUTRY","25_34","PC_AGE","A","2015",27.517448,
"TUR","EDUTRY","25_34","PC_AGE","A","2016",30.456598,
"TUR","EDUTRY","25_34","PC_AGE","A","2017",31.588659,
"TUR","EDUTRY","25_34","PC_AGE","A","2018",33.280041,
"GBR","EDUTRY","25_34","PC_AGE","A","1997",24.681225,
"GBR","EDUTRY","25_34","PC_AGE","A","1998",25.98814,
"GBR","EDUTRY","25_34","PC_AGE","A","1999",27.681889,
"GBR","EDUTRY","25_34","PC_AGE","A","2000",28.901674,
"GBR","EDUTRY","25_34","PC_AGE","A","2001",30.066694,
"GBR","EDUTRY","25_34","PC_AGE","A","2002",31.410488,
"GBR","EDUTRY","25_34","PC_AGE","A","2003",33.321693,
"GBR","EDUTRY","25_34","PC_AGE","A","2004",34.897144,
"GBR","EDUTRY","25_34","PC_AGE","A","2005",35.345379,
"GBR","EDUTRY","25_34","PC_AGE","A","2006",41.8297,
"GBR","EDUTRY","25_34","PC_AGE","A","2007",43.08427,
"GBR","EDUTRY","25_34","PC_AGE","A","2008",43.337868,
"GBR","EDUTRY","25_34","PC_AGE","A","2009",45.283749,
"GBR","EDUTRY","25_34","PC_AGE","A","2010",46.046906,
"GBR","EDUTRY","25_34","PC_AGE","A","2011",46.910782,
"GBR","EDUTRY","25_34","PC_AGE","A","2012",47.860847,
"GBR","EDUTRY","25_34","PC_AGE","A","2013",48.31358,
"GBR","EDUTRY","25_34","PC_AGE","A","2014",49.185982,
"GBR","EDUTRY","25_34","PC_AGE","A","2015",49.943413,
"GBR","EDUTRY","25_34","PC_AGE","A","2016",51.775383,
"GBR","EDUTRY","25_34","PC_AGE","A","2017",51.624851,
"GBR","EDUTRY","25_34","PC_AGE","A","2018",50.752552,
"USA","EDUTRY","25_34","PC_AGE","A","1990",23.987495,
"USA","EDUTRY","25_34","PC_AGE","A","1991",23.758841,
"USA","EDUTRY","25_34","PC_AGE","A","1992",30.160175,
"USA","EDUTRY","25_34","PC_AGE","A","1993",31.726536,
"USA","EDUTRY","25_34","PC_AGE","A","1994",31.958218,
"USA","EDUTRY","25_34","PC_AGE","A","1995",33.599472,
"USA","EDUTRY","25_34","PC_AGE","A","1996",35.157932,
"USA","EDUTRY","25_34","PC_AGE","A","1997",35.704861,
"USA","EDUTRY","25_34","PC_AGE","A","1998",36.195801,
"USA","EDUTRY","25_34","PC_AGE","A","1999",37.368931,
"USA","EDUTRY","25_34","PC_AGE","A","2000",38.083973,
"USA","EDUTRY","25_34","PC_AGE","A","2001",38.717625,
"USA","EDUTRY","25_34","PC_AGE","A","2002",39.336624,
"USA","EDUTRY","25_34","PC_AGE","A","2003",38.652836,
"USA","EDUTRY","25_34","PC_AGE","A","2004",39.042027,
"USA","EDUTRY","25_34","PC_AGE","A","2005",39.363441,
"USA","EDUTRY","25_34","PC_AGE","A","2006",39.239269,
"USA","EDUTRY","25_34","PC_AGE","A","2007",40.386425,
"USA","EDUTRY","25_34","PC_AGE","A","2008",41.564896,
"USA","EDUTRY","25_34","PC_AGE","A","2009",41.056328,
"USA","EDUTRY","25_34","PC_AGE","A","2010",42.310982,
"USA","EDUTRY","25_34","PC_AGE","A","2011",43.132984,
"USA","EDUTRY","25_34","PC_AGE","A","2012",44.042595,
"USA","EDUTRY","25_34","PC_AGE","A","2013",44.779469,
"USA","EDUTRY","25_34","PC_AGE","A","2014",45.663815,
"USA","EDUTRY","25_34","PC_AGE","A","2015",46.517712,
"USA","EDUTRY","25_34","PC_AGE","A","2016",47.521809,
"USA","EDUTRY","25_34","PC_AGE","A","2017",47.757,
"USA","EDUTRY","25_34","PC_AGE","A","2018",49.373737,
"ARG","EDUTRY","25_34","PC_AGE","A","2004",16.310043,
"ARG","EDUTRY","25_34","PC_AGE","A","2005",16.823986,
"ARG","EDUTRY","25_34","PC_AGE","A","2006",17.251774,
"ARG","EDUTRY","25_34","PC_AGE","A","2008",19.261948,
"ARG","EDUTRY","25_34","PC_AGE","A","2009",19.39183,
"ARG","EDUTRY","25_34","PC_AGE","A","2011",19.978302,
"ARG","EDUTRY","25_34","PC_AGE","A","2012",19.89847,
"ARG","EDUTRY","25_34","PC_AGE","A","2013",19.331865,
"ARG","EDUTRY","25_34","PC_AGE","A","2014",18.801071,
"ARG","EDUTRY","25_34","PC_AGE","A","2017",18.388876,
"ARG","EDUTRY","25_34","PC_AGE","A","2018",39.957542,
"BRA","EDUTRY","25_34","PC_AGE","A","2007",10.035432,
"BRA","EDUTRY","25_34","PC_AGE","A","2008",11.000713,
"BRA","EDUTRY","25_34","PC_AGE","A","2009",11.575587,
"BRA","EDUTRY","25_34","PC_AGE","A","2011",12.742485,
"BRA","EDUTRY","25_34","PC_AGE","A","2012",14.51143,
"BRA","EDUTRY","25_34","PC_AGE","A","2013",15.2918,
"BRA","EDUTRY","25_34","PC_AGE","A","2014",16.276585,
"BRA","EDUTRY","25_34","PC_AGE","A","2015",16.62822,
"BRA","EDUTRY","25_34","PC_AGE","A","2016",19.731018,
"BRA","EDUTRY","25_34","PC_AGE","A","2017",19.613668,
"BRA","EDUTRY","25_34","PC_AGE","A","2018",21.314569,
"CHL","EDUTRY","25_34","PC_AGE","A","2009",21.646658,
"CHL","EDUTRY","25_34","PC_AGE","A","2011",22.483852,
"CHL","EDUTRY","25_34","PC_AGE","A","2013",27.27248,
"CHL","EDUTRY","25_34","PC_AGE","A","2015",29.874573,
"CHL","EDUTRY","25_34","PC_AGE","A","2017",33.726387,
"CHN","EDUTRY","25_34","PC_AGE","A","2010",17.948812,
"EST","EDUTRY","25_34","PC_AGE","A","1997",30.224184,
"EST","EDUTRY","25_34","PC_AGE","A","1998",29.34997,
"EST","EDUTRY","25_34","PC_AGE","A","1999",28.589798,
"EST","EDUTRY","25_34","PC_AGE","A","2000",28.721388,
"EST","EDUTRY","25_34","PC_AGE","A","2001",27.28639,
"EST","EDUTRY","25_34","PC_AGE","A","2002",26.233803,
"EST","EDUTRY","25_34","PC_AGE","A","2003",27.367912,
"EST","EDUTRY","25_34","PC_AGE","A","2004",27.564163,
"EST","EDUTRY","25_34","PC_AGE","A","2005",32.912037,
"EST","EDUTRY","25_34","PC_AGE","A","2006",34.418907,
"EST","EDUTRY","25_34","PC_AGE","A","2007",34.382347,
"EST","EDUTRY","25_34","PC_AGE","A","2008",35.746883,
"EST","EDUTRY","25_34","PC_AGE","A","2009",36.644875,
"EST","EDUTRY","25_34","PC_AGE","A","2010",38.010132,
"EST","EDUTRY","25_34","PC_AGE","A","2011",38.927837,
"EST","EDUTRY","25_34","PC_AGE","A","2012",40.079975,
"EST","EDUTRY","25_34","PC_AGE","A","2013",40.439819,
"EST","EDUTRY","25_34","PC_AGE","A","2014",40.421608,
"EST","EDUTRY","25_34","PC_AGE","A","2015",40.508533,
"EST","EDUTRY","25_34","PC_AGE","A","2016",41.048111,
"EST","EDUTRY","25_34","PC_AGE","A","2017",43.041157,
"EST","EDUTRY","25_34","PC_AGE","A","2018",43.633705,
"IND","EDUTRY","25_34","PC_AGE","A","2011",13.899584,
"IDN","EDUTRY","25_34","PC_AGE","A","2004",10.607051,
"IDN","EDUTRY","25_34","PC_AGE","A","2005",6.0906754,
"IDN","EDUTRY","25_34","PC_AGE","A","2006",7.211904,
"IDN","EDUTRY","25_34","PC_AGE","A","2007",8.3086014,
"IDN","EDUTRY","25_34","PC_AGE","A","2008",7.8547144,
"IDN","EDUTRY","25_34","PC_AGE","A","2009",9.0847845,
"IDN","EDUTRY","25_34","PC_AGE","A","2010",9.6603518,
"IDN","EDUTRY","25_34","PC_AGE","A","2011",10.275131,
"IDN","EDUTRY","25_34","PC_AGE","A","2012",11.456944,
"IDN","EDUTRY","25_34","PC_AGE","A","2013",11.93277,
"IDN","EDUTRY","25_34","PC_AGE","A","2014",12.44546,
"IDN","EDUTRY","25_34","PC_AGE","A","2015",13.734091,
"IDN","EDUTRY","25_34","PC_AGE","A","2016",15.066395,
"IDN","EDUTRY","25_34","PC_AGE","A","2017",16.130028,
"ISR","EDUTRY","25_34","PC_AGE","A","2002",40.745598,
"ISR","EDUTRY","25_34","PC_AGE","A","2003",41.953953,
"ISR","EDUTRY","25_34","PC_AGE","A","2005",42.927929,
"ISR","EDUTRY","25_34","PC_AGE","A","2007",41.547859,
"ISR","EDUTRY","25_34","PC_AGE","A","2008",42.284912,
"ISR","EDUTRY","25_34","PC_AGE","A","2009",42.920982,
"ISR","EDUTRY","25_34","PC_AGE","A","2010",44.216198,
"ISR","EDUTRY","25_34","PC_AGE","A","2011",45.042313,
"ISR","EDUTRY","25_34","PC_AGE","A","2012",44.498508,
"ISR","EDUTRY","25_34","PC_AGE","A","2013",44.848808,
"ISR","EDUTRY","25_34","PC_AGE","A","2014",46.005543,
"ISR","EDUTRY","25_34","PC_AGE","A","2015",45.897861,
"ISR","EDUTRY","25_34","PC_AGE","A","2016",47.449234,
"ISR","EDUTRY","25_34","PC_AGE","A","2017",48.028301,
"ISR","EDUTRY","25_34","PC_AGE","A","2018",47.1143,
"RUS","EDUTRY","25_34","PC_AGE","A","2010",52.537052,
"RUS","EDUTRY","25_34","PC_AGE","A","2011",53.268311,
"RUS","EDUTRY","25_34","PC_AGE","A","2012",53.534069,
"RUS","EDUTRY","25_34","PC_AGE","A","2013",54.66906,
"RUS","EDUTRY","25_34","PC_AGE","A","2014",55.64846,
"RUS","EDUTRY","25_34","PC_AGE","A","2015",56.2855,
"RUS","EDUTRY","25_34","PC_AGE","A","2016",57.57906,
"RUS","EDUTRY","25_34","PC_AGE","A","2017",62.657864,
"RUS","EDUTRY","25_34","PC_AGE","A","2018",62.09024,
"SAU","EDUTRY","25_34","PC_AGE","A","2014",25.762745,
"SVN","EDUTRY","25_34","PC_AGE","A","2000",19.301691,
"SVN","EDUTRY","25_34","PC_AGE","A","2002",19.680832,
"SVN","EDUTRY","25_34","PC_AGE","A","2003",23.663876,
"SVN","EDUTRY","25_34","PC_AGE","A","2004",24.868273,
"SVN","EDUTRY","25_34","PC_AGE","A","2005",24.686516,
"SVN","EDUTRY","25_34","PC_AGE","A","2006",27.004595,
"SVN","EDUTRY","25_34","PC_AGE","A","2007",30.066837,
"SVN","EDUTRY","25_34","PC_AGE","A","2008",30.041327,
"SVN","EDUTRY","25_34","PC_AGE","A","2009",30.383877,
"SVN","EDUTRY","25_34","PC_AGE","A","2010",31.307655,
"SVN","EDUTRY","25_34","PC_AGE","A","2011",33.815281,
"SVN","EDUTRY","25_34","PC_AGE","A","2012",35.340069,
"SVN","EDUTRY","25_34","PC_AGE","A","2013",37.393593,
"SVN","EDUTRY","25_34","PC_AGE","A","2014",38.080215,
"SVN","EDUTRY","25_34","PC_AGE","A","2015",40.758549,
"SVN","EDUTRY","25_34","PC_AGE","A","2016",42.977364,
"SVN","EDUTRY","25_34","PC_AGE","A","2017",44.566971,
"SVN","EDUTRY","25_34","PC_AGE","A","2018",40.713264,
"ZAF","EDUTRY","25_34","PC_AGE","A","2008",3.4324658,
"ZAF","EDUTRY","25_34","PC_AGE","A","2009",3.3635628,
"ZAF","EDUTRY","25_34","PC_AGE","A","2010",3.5694432,
"ZAF","EDUTRY","25_34","PC_AGE","A","2011",3.758471,
"ZAF","EDUTRY","25_34","PC_AGE","A","2012",3.9811528,
"ZAF","EDUTRY","25_34","PC_AGE","A","2013",5.0130696,
"ZAF","EDUTRY","25_34","PC_AGE","A","2014",5.2136846,
"ZAF","EDUTRY","25_34","PC_AGE","A","2015",5.4170251,
"ZAF","EDUTRY","25_34","PC_AGE","A","2016",5.4059763,
"ZAF","EDUTRY","25_34","PC_AGE","A","2017",6.0091648,
"ZAF","EDUTRY","25_34","PC_AGE","A","2018",5.5689878,
"OAVG","EDUTRY","25_34","PC_AGE","A","1998",23.561205,
"OAVG","EDUTRY","25_34","PC_AGE","A","1999",24.00555,
"OAVG","EDUTRY","25_34","PC_AGE","A","2000",26.096052,
"OAVG","EDUTRY","25_34","PC_AGE","A","2001",26.513426,
"OAVG","EDUTRY","25_34","PC_AGE","A","2002",27.809536,
"OAVG","EDUTRY","25_34","PC_AGE","A","2003",29.578597,
"OAVG","EDUTRY","25_34","PC_AGE","A","2004",30.489276,
"OAVG","EDUTRY","25_34","PC_AGE","A","2005",32.171153,
"OAVG","EDUTRY","25_34","PC_AGE","A","2006",32.872165,
"OAVG","EDUTRY","25_34","PC_AGE","A","2007",33.939486,
"OAVG","EDUTRY","25_34","PC_AGE","A","2008",35.17839,
"OAVG","EDUTRY","25_34","PC_AGE","A","2009",36.260694,
"OAVG","EDUTRY","25_34","PC_AGE","A","2010",37.418452,
"OAVG","EDUTRY","25_34","PC_AGE","A","2011",37.943478,
"OAVG","EDUTRY","25_34","PC_AGE","A","2012",39.672809,
"OAVG","EDUTRY","25_34","PC_AGE","A","2013",40.224625,
"OAVG","EDUTRY","25_34","PC_AGE","A","2014",41.12357,
"OAVG","EDUTRY","25_34","PC_AGE","A","2015",41.410808,
"OAVG","EDUTRY","25_34","PC_AGE","A","2016",42.541551,
"OAVG","EDUTRY","25_34","PC_AGE","A","2017",43.296392,
"OAVG","EDUTRY","25_34","PC_AGE","A","2018",44.128715,
